categoria;marca;modelo;versao;motor;propulsao;transmissao;ar_cond;direcao;combustivel;nmog_nox_mg_km;co_mg_km;nox_g_km;red_limite;co2_fossil_g_km;co2e_fossil_g_km;co2e_vehp_g_km;etanol_cid_kml;etanol_est_kml;gas_diesel_cid_kml;gas_diesel_est_kml;eletr_ve_gas_cid_kmle;eletr_ve_gas_est_kmle;eletr_vehp_flex_cid_kmle;eletr_vehp_flex_est_kmle;consumo_mj_km;autonomia_km;class_rel_cat;class_abs_geral;selo_conpet
Picape Compacta;CHEVROLET;MONTANA;MT;1.2T - 12V;Combustão;M-6;S;E;F;19;160;3;A;0;102;NA;8.4;9.7;12.3;13.7;NA;NA;NA;NA;1.66;NA;B;C;NÃO
Picape Compacta;CHEVROLET;MONTANA;LT;1.2T - 12V;Combustão;M-6;S;E;F;19;160;3;A;0;102;NA;8.4;9.7;12.3;13.7;NA;NA;NA;NA;1.66;NA;B;C;NÃO
Picape Compacta;CHEVROLET;MONTANA;LTZ;1.2T - 12V;Combustão;A-6;S;E;F;18;118;3;A;0;111;NA;7.5;9.7;11.0;13.5;NA;NA;NA;NA;1.80;NA;D;C;NÃO
Picape Compacta;CHEVROLET;MONTANA;PREMIER;1.2T - 12V;Combustão;A-6;S;E;F;18;118;3;A;0;111;NA;7.5;9.7;11.0;13.5;NA;NA;NA;NA;1.80;NA;D;C;NÃO
Picape Compacta;CHEVROLET;MONTANA;RS;1.2T - 12V;Combustão;A-6;S;E;F;18;118;3;A;0;111;NA;7.5;9.7;11.0;13.5;NA;NA;NA;NA;1.80;NA;D;C;NÃO
Picape Compacta;FIAT;STRADA;ENDURAN CS13;1.3-8V;Combustão;M-5;S;E;F;39;415;5;B;0;96;NA;9.1;10.1;13.0;14.7;NA;NA;NA;NA;1.56;NA;A;C;NÃO
Picape Compacta;FIAT;STRADA;FREEDOM CS13;1.3-8V;Combustão;M-5;S;E;F;39;415;5;B;0;96;NA;9.1;10.1;13.0;14.7;NA;NA;NA;NA;1.56;NA;A;C;NÃO
Picape Compacta;FIAT;STRADA;FREEDOM CD13;1.3-8V;Combustão;M-5;S;E;F;39;417;5;C;0;98;NA;8.9;10.1;12.8;14.4;NA;NA;NA;NA;1.59;NA;A;C;NÃO
Picape Compacta;FIAT;STRADA;VOLCANO CD13;1.3-8V;Combustão;M-5;S;E;F;38;483;4;B;0;101;NA;8.9;9.8;12.4;13.9;NA;NA;NA;NA;1.63;NA;B;C;NÃO
Picape Compacta;FIAT;STRADA;VOLCANO 13AT;1.3-8V;Combustão;CVT-7;S;E;F;35;287;5;B;0;102;NA;8.9;9.7;12.6;13.5;NA;NA;NA;NA;1.63;NA;B;C;NÃO
Picape Compacta;FIAT;STRADA;ULTRA T200AT;1.0T-12V;Combustão;CVT-7;S;E;F;36;344;7;B;0;107;NA;8.3;9.2;11.9;13.1;NA;NA;NA;NA;1.73;NA;C;C;NÃO
Picape Compacta;FIAT;STRADA;RANCH T200AT;1.0T-12V;Combustão;CVT-7;S;E;F;36;344;7;B;0;107;NA;8.3;9.2;11.9;13.1;NA;NA;NA;NA;1.73;NA;C;C;NÃO
Picape Compacta;RENAULT;OROCH;Intense16M;1.6-16V;Combustão;M-6;S;E-H;F;44;562;2;C;0;117;NA;7.6;8.1;11.3;11.7;NA;NA;NA;NA;1.91;NA;E;C;NÃO
Picape Compacta;RENAULT;OROCH;PRO 16;1.6-16V;Combustão;M-6;S;E-H;F;44;562;2;C;0;117;NA;7.6;8.1;11.3;11.7;NA;NA;NA;NA;1.91;NA;E;C;NÃO
Picape Compacta;VW;SAVEIRO;NA;1.6-16V;Combustão;M - 5;S;H;F;31;177;2;B;0;112;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.83;NA;E;C;NÃO
Picape Compacta;VW;SAVEIRO;NA;1.6-16V;Combustão;M - 5;S;H;F;31;177;2;B;0;112;NA;7.7;8.8;11.2;12.9;NA;NA;NA;NA;1.83;NA;E;C;NÃO
Picape Compacta;VW;SAVEIRO;CABINE DUPLA ROBUST MF;1.6-16V;Combustão;M - 5;S;H;F;28;198;2;B;0;113;NA;7.9;8.7;11.3;12.4;NA;NA;NA;NA;1.83;NA;E;C;NÃO
Picape Compacta;VW;SAVEIRO;CABINE DUPLA EXTREME MF;1.6-16V;Combustão;M - 5;S;H;F;28;198;2;B;0;113;NA;7.9;8.7;11.3;12.4;NA;NA;NA;NA;1.83;NA;E;C;NÃO
Picape;BYD;SHARK;GS DM;1.5-16V;Plug-in;A-1;S;E;G;17;22;0;A;NA;22;0;NA;NA;8.7;8.5;24.3;20.3;NA;NA;0.91;68;A;A;SIM
Picape;BYD;SHARK;GL DM;1.5-16V;Plug-in;A-1;S;E;G;17;22;0;A;NA;22;0;NA;NA;8.7;8.5;24.3;20.3;NA;NA;0.91;68;A;A;SIM
Picape;CHEVROLET;S10;Z71 Cabine Dupla;2.8 - 16V;Combustão;A-8;S;E;D;34;28;NA;A;NA;NA;NA;NA;NA;8.4;11.1;NA;NA;NA;NA;2.87;NA;E;E;NÃO
Picape;CHEVROLET;S10;Z71;2.8 - 16V;Combustão;A-8;S;E;D;34;28;NA;A;NA;212;NA;NA;NA;8.4;11.1;NA;NA;NA;NA;2.87;NA;E;E;NÃO
Picape;CHEVROLET;S10;HC DD4A;2.8 - 16V;Combustão;A-8;S;E;D;39;29;NA;A;NA;202;NA;NA;NA;8.8;11.9;NA;NA;NA;NA;2.73;NA;D;E;NÃO
Picape;CHEVROLET;S10;LTZ DD4A;2.8 - 16V;Combustão;A-8;S;E;D;39;29;NA;A;NA;202;NA;NA;NA;8.8;11.9;NA;NA;NA;NA;2.73;NA;D;E;NÃO
Picape;CHEVROLET;S10;WT DD4A;2.8 - 16V;Combustão;A-8;S;E;D;39;29;NA;A;NA;202;NA;NA;NA;8.8;11.9;NA;NA;NA;NA;2.73;NA;D;E;NÃO
Picape;CHEVROLET;S10;LTZ DD4A;2.8 - 16V;Combustão;A-8;S;E;D;39;29;NA;A;NA;202;NA;NA;NA;8.8;11.9;NA;NA;NA;NA;2.73;NA;D;E;NÃO
Picape;CHEVROLET;S10;WT DS4;2.8 - 16V;Combustão;M-6;S;E;D;262;165;NA;B;NA;185;NA;NA;NA;10.2;11.4;NA;NA;NA;NA;2.50;NA;B;D;NÃO
Picape;CHEVROLET;S10;WT DS4C;2.8 - 16V;Combustão;M-6;S;E;D;262;165;NA;B;NA;185;NA;NA;NA;10.2;11.4;NA;NA;NA;NA;2.50;NA;B;D;NÃO
Picape;CHEVROLET;S10;WT DD4;2.8 - 16V;Combustão;M-6;S;E;D;226;83;NA;B;NA;186;NA;NA;NA;10.2;11.4;NA;NA;NA;NA;2.52;NA;C;D;NÃO
Picape;CHEVROLET;S10;HIGH COUNTRY Cabine Dupla;2.8 - 16V;Combustão;A-8;S;E;D;39;29;NA;A;NA;NA;NA;NA;NA;8.8;11.9;NA;NA;NA;NA;2.73;NA;D;E;NÃO
Picape;CHEVROLET;S10;LTZ Cabine Dupla;2.8 - 16V;Combustão;A-8;S;E;D;39;29;NA;A;NA;NA;NA;NA;NA;8.8;11.9;NA;NA;NA;NA;2.73;NA;D;E;NÃO
Picape;CHEVROLET;S10;WT Cabine Duple;2.8 - 16V;Combustão;A-8;S;E;D;39;29;NA;A;NA;NA;NA;NA;NA;8.8;11.9;NA;NA;NA;NA;2.73;NA;D;E;NÃO
Picape;CHEVROLET;S10;WT Cabine Simples;2.8 - 16V;Combustão;M-6;S;E;D;262;165;NA;B;NA;NA;NA;NA;NA;10.2;11.4;NA;NA;NA;NA;2.50;NA;B;D;NÃO
Picape;CHEVROLET;S10;WT Cabine Chassis;2.8 - 16V;Combustão;M-6;S;E;D;262;165;NA;B;NA;NA;NA;NA;NA;10.2;11.4;NA;NA;NA;NA;2.50;NA;B;D;NÃO
Picape;CHEVROLET;SILVERADO;HIGH COUNTRY;5.3 V8;Combustão;A-10;S;E;G;17;375;1;A;NA;214;NA;NA;NA;6.0;7.2;NA;NA;NA;NA;3.48;NA;E;E;NÃO
Picape;FIAT;TITANO;ENDURANCE;2.2T-16V;Combustão;M-6;S;H;D;63;34;NA;A;NA;NA;NA;NA;NA;10.5;10.5;NA;NA;NA;NA;2.55;NA;C;D;NÃO
Picape;FIAT;TITANO;VOLCANO;2.2T-16V;Combustão;A-8;S;H;D;68;16;NA;A;NA;NA;NA;NA;NA;9.9;10.8;NA;NA;NA;NA;2.62;NA;C;D;NÃO
Picape;FIAT;TITANO;RANCH;2.2T-16V;Combustão;A-8;S;H;D;68;16;NA;A;NA;NA;NA;NA;NA;9.9;10.8;NA;NA;NA;NA;2.62;NA;C;D;NÃO
Picape;FIAT;TORO;ENDUR T270 AT;1.3T-16V;Combustão;A-6;S;E;F;39;149;7;B;0;130;NA;6.8;7.9;9.8;11.2;NA;NA;NA;NA;2.10;NA;A;D;NÃO
Picape;FIAT;TORO;FREED T270 AT;1.3T-16V;Combustão;A-6;S;E;F;30;172;5;B;0;136;NA;6.5;7.8;9.4;10.8;NA;NA;NA;NA;2.19;NA;A;D;NÃO
Picape;FIAT;TORO;VOLC T270 AT;1.3T-16V;Combustão;A-6;S;E;F;30;172;5;B;0;136;NA;6.5;7.8;9.4;10.8;NA;NA;NA;NA;2.19;NA;A;D;NÃO
Picape;FIAT;TORO;ULTRA T270 AT;1.3T-16V;Combustão;A-6;S;E;F;30;172;5;B;0;136;NA;6.5;7.8;9.4;10.8;NA;NA;NA;NA;2.19;NA;A;D;NÃO
